7227.FBpp0088029 COG0003
7227.FBpp0085182 COG4886
7227.FBpp0085620 COG4886
7227.FBpp0085624 COG4886
7227.FBpp0085638 COG4886
7227.FBpp0086049 COG4886
7227.FBpp0086538 COG4886
7227.FBpp0086669 COG4886
7227.FBpp0087638 COG4886
7227.FBpp0088015 COG4886
7227.FBpp0088876 COG4886
7227.FBpp0111505 COG4886
7227.FBpp0111700 COG4886
7227.FBpp0112612 COG4886
7227.FBpp0288412 COG4886
7227.FBpp0288694 COG4886
7227.FBpp0289593 COG4886
7227.FBpp0290118 COG4886
7227.FBpp0290651 COG4886
7227.FBpp0291294 COG4886
7227.FBpp0291490 COG4886
7227.FBpp0292105 COG4886
7227.FBpp0292334 COG4886
7227.FBpp0293292 COG4886
7227.FBpp0294006 COG4886
7227.FBpp0294010 COG4886
7227.FBpp0294014 COG4886
7227.FBpp0297411 COG4886
7227.FBpp0297617 COG4886
7227.FBpp0300852 COG4886
7227.FBpp0300937 COG4886
7227.FBpp0301163 COG4886
7227.FBpp0301699 COG4886
7227.FBpp0303575 COG4886
7227.FBpp0303960 COG4886
7227.FBpp0304061 COG4886
7227.FBpp0304137 COG4886
7227.FBpp0304454 COG4886
7227.FBpp0304518 COG4886
7227.FBpp0305326 COG4886
7227.FBpp0305380 COG4886
7227.FBpp0305739 COG4886
7227.FBpp0075257 COG4888
7227.FBpp0112564 COG4888
7227.FBpp0081845 COG4901
7227.FBpp0074729 COG4992
7227.FBpp0084782 COG5017
7227.FBpp0074139 COG5019
7227.FBpp0076897 COG5019
7227.FBpp0083352 COG5019
7227.FBpp0087869 COG5019
7227.FBpp0087952 COG5019
7227.FBpp0071559 COG5021
7227.FBpp0072169 COG5021
7227.FBpp0073898 COG5021
7227.FBpp0075916 COG5021
7227.FBpp0076247 COG5021
7227.FBpp0077495 COG5021
7227.FBpp0079663 COG5021
7227.FBpp0081568 COG5021
7227.FBpp0099467 COG5021
7227.FBpp0288697 COG5021
7227.FBpp0289746 COG5021
7227.FBpp0290288 COG5021
7227.FBpp0290558 COG5021
7227.FBpp0292725 COG5021
7227.FBpp0292914 COG5021
7227.FBpp0302692 COG5021
7227.FBpp0305371 COG5021
7227.FBpp0072306 COG5022
7227.FBpp0072567 COG5022
7227.FBpp0076320 COG5022
7227.FBpp0079064 COG5022
7227.FBpp0079097 COG5022
7227.FBpp0079625 COG5022
7227.FBpp0080282 COG5022
7227.FBpp0080452 COG5022
7227.FBpp0082685 COG5022
7227.FBpp0088684 COG5022
7227.FBpp0099956 COG5022
7227.FBpp0290582 COG5022
7227.FBpp0291458 COG5022
7227.FBpp0291459 COG5022
7227.FBpp0291460 COG5022
7227.FBpp0291463 COG5022
7227.FBpp0291464 COG5022
7227.FBpp0291465 COG5022
7227.FBpp0291466 COG5022
7227.FBpp0291467 COG5022
7227.FBpp0292925 COG5022
7227.FBpp0302017 COG5022
7227.FBpp0304331 COG5022
7227.FBpp0072177 COG5023
7227.FBpp0076122 COG5023
7227.FBpp0076678 COG5023
7227.FBpp0077326 COG5023
7227.FBpp0081062 COG5023
7227.FBpp0081153 COG5023
7227.FBpp0081524 COG5023
7227.FBpp0081565 COG5023
7227.FBpp0082964 COG5023
7227.FBpp0084630 COG5023
7227.FBpp0085721 COG5023
7227.FBpp0304827 COG5023
7227.FBpp0071822 COG5024
7227.FBpp0072987 COG5024
7227.FBpp0075807 COG5024
7227.FBpp0084103 COG5024
7227.FBpp0294012 COG5024
7227.FBpp0305520 COG5024
7227.FBpp0070031 COG5025
7227.FBpp0070576 COG5025
7227.FBpp0070577 COG5025
7227.FBpp0071809 COG5025
7227.FBpp0076609 COG5025
7227.FBpp0077188 COG5025
7227.FBpp0077189 COG5025
7227.FBpp0078049 COG5025
7227.FBpp0081715 COG5025
7227.FBpp0084145 COG5025
7227.FBpp0084146 COG5025
7227.FBpp0088237 COG5025
7227.FBpp0088311 COG5025
7227.FBpp0111859 COG5025
7227.FBpp0289487 COG5025
7227.FBpp0289856 COG5025
7227.FBpp0290007 COG5025
7227.FBpp0293409 COG5025
7227.FBpp0293589 COG5025
7227.FBpp0301542 COG5025
7227.FBpp0071296 COG5026
7227.FBpp0084382 COG5026
7227.FBpp0084383 COG5026
7227.FBpp0086530 COG5026
7227.FBpp0070636 COG5027
7227.FBpp0070794 COG5027
7227.FBpp0072159 COG5027
7227.FBpp0084659 COG5027
7227.FBpp0304793 COG5027
7227.FBpp0087536 COG5028
7227.FBpp0302999 COG5028
7227.FBpp0077316 COG5029
7227.FBpp0078630 COG5029
7227.FBpp0082737 COG5029
7227.FBpp0072061 COG5030
7227.FBpp0083502 COG5030
7227.FBpp0083884 COG5030
7227.FBpp0298344 COG5031
7227.FBpp0070933 COG5032
7227.FBpp0071973 COG5032
7227.FBpp0071974 COG5032
7227.FBpp0072416 COG5032
7227.FBpp0074047 COG5032
7227.FBpp0075818 COG5032
7227.FBpp0080003 COG5032
7227.FBpp0083348 COG5032
7227.FBpp0085431 COG5032
7227.FBpp0303977 COG5032
7227.FBpp0070481 COG5033
7227.FBpp0078992 COG5033
7227.FBpp0079312 COG5033
7227.FBpp0082538 COG5033
7227.FBpp0074385 COG5034
7227.FBpp0080103 COG5034
7227.FBpp0082953 COG5034
7227.FBpp0088179 COG5034
7227.FBpp0112003 COG5034
7227.FBpp0074076 COG5035
7227.FBpp0297166 COG5038
7227.FBpp0082987 COG5040
7227.FBpp0087500 COG5040
7227.FBpp0072258 COG5041
7227.FBpp0085590 COG5041
7227.FBpp0089135 COG5041
7227.FBpp0289362 COG5041
7227.FBpp0289363 COG5041
7227.FBpp0289364 COG5041
7227.FBpp0289365 COG5041
7227.FBpp0289366 COG5041
7227.FBpp0289367 COG5041
7227.FBpp0289368 COG5041
7227.FBpp0289369 COG5041
7227.FBpp0289370 COG5041
7227.FBpp0289371 COG5041
7227.FBpp0289372 COG5041
7227.FBpp0289373 COG5041
7227.FBpp0289382 COG5041
7227.FBpp0291548 COG5041
7227.FBpp0298298 COG5041
7227.FBpp0084871 COG5043
7227.FBpp0087984 COG5043
7227.FBpp0085658 COG5044
7227.FBpp0297299 COG5044
7227.FBpp0074500 COG5045
7227.FBpp0084564 COG5045
7227.FBpp0112554 COG5046
7227.FBpp0301099 COG5047
7227.FBpp0078973 COG5049
7227.FBpp0291292 COG5049
7227.FBpp0079119 COG5050
7227.FBpp0080790 COG5050
7227.FBpp0080791 COG5050
7227.FBpp0086818 COG5050
7227.FBpp0070150 COG5051
7227.FBpp0072032 COG5052
7227.FBpp0073360 COG5052
7227.FBpp0084293 COG5052
7227.FBpp0291641 COG5052
7227.FBpp0291910 COG5052
7227.FBpp0070242 COG5053
7227.FBpp0076215 COG5053
7227.FBpp0076424 COG5053
7227.FBpp0076464 COG5053
7227.FBpp0076672 COG5053
7227.FBpp0084713 COG5053
7227.FBpp0289702 COG5053
7227.FBpp0304151 COG5054
7227.FBpp0081387 COG5056
7227.FBpp0089387 COG5056
7227.FBpp0073913 COG5057
7227.FBpp0077277 COG5057
7227.FBpp0078375 COG5057
7227.FBpp0070899 COG5058
7227.FBpp0070432 COG5059
7227.FBpp0071878 COG5059
7227.FBpp0071885 COG5059
7227.FBpp0072616 COG5059
7227.FBpp0073083 COG5059
7227.FBpp0073333 COG5059
7227.FBpp0073363 COG5059
7227.FBpp0075762 COG5059
7227.FBpp0076227 COG5059
7227.FBpp0076861 COG5059
7227.FBpp0079186 COG5059
7227.FBpp0079608 COG5059
7227.FBpp0079795 COG5059
7227.FBpp0080864 COG5059
7227.FBpp0084090 COG5059
7227.FBpp0084581 COG5059
7227.FBpp0084900 COG5059
7227.FBpp0086041 COG5059
7227.FBpp0086227 COG5059
7227.FBpp0086328 COG5059
7227.FBpp0086490 COG5059
7227.FBpp0087728 COG5059
7227.FBpp0088087 COG5059
7227.FBpp0088260 COG5059
7227.FBpp0088995 COG5059
7227.FBpp0089282 COG5059
7227.FBpp0297760 COG5059
7227.FBpp0304511 COG5059
7227.FBpp0073073 COG5061
7227.FBpp0077448 COG5062
7227.FBpp0306201 COG5062
7227.FBpp0073516 COG5063
7227.FBpp0074650 COG5064
7227.FBpp0076777 COG5064
7227.FBpp0079527 COG5064
7227.FBpp0081584 COG5064
7227.FBpp0070589 COG5066
7227.FBpp0076406 COG5066
7227.FBpp0090954 COG5066
7227.FBpp0080396 COG5067
7227.FBpp0072178 COG5068
7227.FBpp0087529 COG5068
7227.FBpp0070331 COG5069
7227.FBpp0070909 COG5069
7227.FBpp0073824 COG5069
7227.FBpp0074217 COG5069
7227.FBpp0074228 COG5069
7227.FBpp0075632 COG5069
7227.FBpp0081133 COG5069
7227.FBpp0082822 COG5069
7227.FBpp0083799 COG5069
7227.FBpp0084551 COG5069
7227.FBpp0085567 COG5069
7227.FBpp0086747 COG5069
7227.FBpp0090951 COG5069
7227.FBpp0110088 COG5069
7227.FBpp0110219 COG5069
7227.FBpp0113119 COG5069
7227.FBpp0288975 COG5069
7227.FBpp0289294 COG5069
7227.FBpp0290539 COG5069
7227.FBpp0290588 COG5069
7227.FBpp0292449 COG5069
7227.FBpp0297564 COG5069
7227.FBpp0304475 COG5069
7227.FBpp0289098 COG5070
7227.FBpp0078278 COG5071
7227.FBpp0112507 COG5072
7227.FBpp0070471 COG5074
7227.FBpp0292260 COG5074
7227.FBpp0078327 COG5075
7227.FBpp0071950 COG5076
7227.FBpp0072043 COG5076
7227.FBpp0075701 COG5076
7227.FBpp0083911 COG5076
7227.FBpp0084115 COG5076
7227.FBpp0084763 COG5076
7227.FBpp0085204 COG5076
7227.FBpp0085699 COG5076
7227.FBpp0111979 COG5076
7227.FBpp0291862 COG5076
7227.FBpp0292763 COG5076
7227.FBpp0305499 COG5076
7227.FBpp0073474 COG5077
7227.FBpp0076802 COG5077
7227.FBpp0085202 COG5077
7227.FBpp0303340 COG5077
7227.FBpp0072998 COG5078
7227.FBpp0073230 COG5078
7227.FBpp0073477 COG5078
7227.FBpp0073686 COG5078
7227.FBpp0075690 COG5078
7227.FBpp0076124 COG5078
7227.FBpp0077147 COG5078
7227.FBpp0078490 COG5078
7227.FBpp0080227 COG5078
7227.FBpp0081076 COG5078
7227.FBpp0082303 COG5078
7227.FBpp0082477 COG5078
7227.FBpp0083867 COG5078
7227.FBpp0088522 COG5078
7227.FBpp0099891 COG5078
7227.FBpp0110481 COG5078
7227.FBpp0111977 COG5078
7227.FBpp0289558 COG5078
7227.FBpp0294003 COG5078
7227.FBpp0301731 COG5078
7227.FBpp0304070 COG5078
7227.FBpp0305676 COG5078
7227.FBpp0074178 COG5079
7227.FBpp0074179 COG5079
7227.FBpp0290254 COG5079
7227.FBpp0077149 COG5080
7227.FBpp0080011 COG5080
7227.FBpp0078077 COG5081
7227.FBpp0071903 COG5082
7227.FBpp0075089 COG5082
7227.FBpp0086048 COG5083
7227.FBpp0292618 COG5083
7227.FBpp0301765 COG5083
7227.FBpp0304106 COG5083
7227.FBpp0070115 COG5084
7227.FBpp0076380 COG5084
7227.FBpp0077676 COG5084
7227.FBpp0084348 COG5086
7227.FBpp0078496 COG5088
7227.FBpp0081786 COG5090
7227.FBpp0081351 COG5091
7227.FBpp0076451 COG5092
7227.FBpp0303867 COG5093
7227.FBpp0074237 COG5094
7227.FBpp0074709 COG5095
7227.FBpp0088355 COG5095
7227.FBpp0074348 COG5096
7227.FBpp0074558 COG5096
7227.FBpp0290745 COG5096
7227.FBpp0081639 COG5097
7227.FBpp0084818 COG5098
7227.FBpp0305823 COG5099
7227.FBpp0084267 COG5100
7227.FBpp0070093 COG5101
7227.FBpp0074528 COG5101
7227.FBpp0079278 COG5101
7227.FBpp0077867 COG5102
7227.FBpp0090982 COG5102
7227.FBpp0293496 COG5103
7227.FBpp0077333 COG5104
7227.FBpp0302662 COG5104
7227.FBpp0080412 COG5105
7227.FBpp0084766 COG5105
7227.FBpp0082984 COG5106
7227.FBpp0304562 COG5108
7227.FBpp0071476 COG5109
7227.FBpp0074662 COG5110
7227.FBpp0293863 COG5111
7227.FBpp0070952 COG5112
7227.FBpp0078927 COG5113
7227.FBpp0080009 COG5113
7227.FBpp0084991 COG5113
7227.FBpp0099776 COG5114
7227.FBpp0302532 COG5114
7227.FBpp0084754 COG5116
7227.FBpp0081117 COG5117
7227.FBpp0080050 COG5118
7227.FBpp0074266 COG5119
7227.FBpp0079332 COG5122
7227.FBpp0070177 COG5123
7227.FBpp0083912 COG5123
7227.FBpp0271847 COG5125
7227.FBpp0070176 COG5126
7227.FBpp0070199 COG5126
7227.FBpp0070842 COG5126
7227.FBpp0071498 COG5126
7227.FBpp0071789 COG5126
7227.FBpp0072223 COG5126
7227.FBpp0072496 COG5126
7227.FBpp0073031 COG5126
7227.FBpp0074319 COG5126
7227.FBpp0074669 COG5126
7227.FBpp0074671 COG5126
7227.FBpp0077183 COG5126
7227.FBpp0077184 COG5126
7227.FBpp0077478 COG5126
7227.FBpp0078381 COG5126
7227.FBpp0078699 COG5126
7227.FBpp0080611 COG5126
7227.FBpp0081181 COG5126
7227.FBpp0081198 COG5126
7227.FBpp0081199 COG5126
7227.FBpp0082151 COG5126
7227.FBpp0082344 COG5126
7227.FBpp0083396 COG5126
7227.FBpp0084276 COG5126
7227.FBpp0084277 COG5126
7227.FBpp0084565 COG5126
7227.FBpp0085411 COG5126
7227.FBpp0086204 COG5126
7227.FBpp0087280 COG5126
7227.FBpp0087929 COG5126
7227.FBpp0087930 COG5126
7227.FBpp0088546 COG5126
7227.FBpp0088688 COG5126
7227.FBpp0111566 COG5126
7227.FBpp0111647 COG5126
7227.FBpp0111648 COG5126
7227.FBpp0289916 COG5126
7227.FBpp0290370 COG5126
7227.FBpp0290950 COG5126
7227.FBpp0291175 COG5126
7227.FBpp0291978 COG5126
7227.FBpp0292372 COG5126
7227.FBpp0293260 COG5126
7227.FBpp0293502 COG5126
7227.FBpp0300667 COG5126
7227.FBpp0300803 COG5126
7227.FBpp0301600 COG5126
7227.FBpp0301709 COG5126
7227.FBpp0304470 COG5126
7227.FBpp0304876 COG5126
7227.FBpp0305513 COG5126
7227.FBpp0288471 COG5127
7227.FBpp0086599 COG5128
7227.FBpp0071198 COG5129
7227.FBpp0113022 COG5131
7227.FBpp0073316 COG5132
7227.FBpp0075999 COG5133
7227.FBpp0085549 COG5133
7227.FBpp0085801 COG5134
7227.FBpp0086387 COG5134
7227.FBpp0077630 COG5136
7227.FBpp0083134 COG5136
7227.FBpp0074715 COG5137
7227.FBpp0305498 COG5138
7227.FBpp0111905 COG5139
7227.FBpp0075952 COG5140
7227.FBpp0072431 COG5141
7227.FBpp0077145 COG5141
7227.FBpp0087961 COG5141
7227.FBpp0088092 COG5141
7227.FBpp0099939 COG5141
7227.FBpp0112111 COG5141
7227.FBpp0302636 COG5141
7227.FBpp0297633 COG5142
7227.FBpp0303287 COG5142
7227.FBpp0071049 COG5143
7227.FBpp0088416 COG5143
7227.FBpp0271782 COG5143
7227.FBpp0301847 COG5143
7227.FBpp0303878 COG5143
7227.FBpp0075348 COG5144
7227.FBpp0070638 COG5145
7227.FBpp0077845 COG5146
7227.FBpp0303016 COG5146
7227.FBpp0072468 COG5147
7227.FBpp0081282 COG5147
7227.FBpp0089402 COG5147
7227.FBpp0078024 COG5148
7227.FBpp0080256 COG5150
7227.FBpp0078205 COG5151
7227.FBpp0083244 COG5152
7227.FBpp0073098 COG5154
7227.FBpp0076831 COG5155
7227.FBpp0086107 COG5156
7227.FBpp0086776 COG5157
7227.FBpp0289644 COG5157
7227.FBpp0074496 COG5158
7227.FBpp0081548 COG5158
7227.FBpp0084210 COG5158
7227.FBpp0089084 COG5158
7227.FBpp0302752 COG5158
7227.FBpp0086603 COG5159
7227.FBpp0303869 COG5159
7227.FBpp0073537 COG5160
7227.FBpp0074462 COG5160
7227.FBpp0075663 COG5160
7227.FBpp0076659 COG5160
7227.FBpp0112811 COG5160
7227.FBpp0289914 COG5160
7227.FBpp0089163 COG5161
7227.FBpp0077401 COG5162
7227.FBpp0077415 COG5162
7227.FBpp0079445 COG5163
7227.FBpp0085716 COG5164
7227.FBpp0072151 COG5165
7227.FBpp0110266 COG5169
7227.FBpp0081665 COG5170
7227.FBpp0112136 COG5171
7227.FBpp0293235 COG5171
7227.FBpp0085888 COG5173
7227.FBpp0073090 COG5174
7227.FBpp0304028 COG5175
7227.FBpp0071633 COG5176
7227.FBpp0071739 COG5176
7227.FBpp0071754 COG5176
7227.FBpp0071764 COG5176
7227.FBpp0071772 COG5176
7227.FBpp0082897 COG5176
7227.FBpp0083575 COG5176
7227.FBpp0289907 COG5176
7227.FBpp0297358 COG5176
7227.FBpp0298043 COG5176
7227.FBpp0077998 COG5177
7227.FBpp0087124 COG5178
7227.FBpp0293442 COG5179
7227.FBpp0082555 COG5180
7227.FBpp0304617 COG5181
7227.FBpp0077353 COG5182
7227.FBpp0070905 COG5183
7227.FBpp0072779 COG5183
7227.FBpp0077310 COG5183
7227.FBpp0085553 COG5183
7227.FBpp0301283 COG5183
7227.FBpp0076782 COG5184
7227.FBpp0077598 COG5184
7227.FBpp0077702 COG5184
7227.FBpp0078116 COG5184
7227.FBpp0078816 COG5184
7227.FBpp0083546 COG5184
7227.FBpp0084850 COG5184
7227.FBpp0086322 COG5184
7227.FBpp0290235 COG5184
7227.FBpp0290558 COG5184
7227.FBpp0073681 COG5185
7227.FBpp0085678 COG5186
7227.FBpp0083687 COG5187
7227.FBpp0078400 COG5188
7227.FBpp0070774 COG5189
7227.FBpp0085120 COG5189
7227.FBpp0070474 COG5190
7227.FBpp0072249 COG5190
7227.FBpp0072407 COG5190
7227.FBpp0072954 COG5190
7227.FBpp0076921 COG5190
7227.FBpp0083740 COG5190
7227.FBpp0085289 COG5190
7227.FBpp0087803 COG5190
7227.FBpp0305756 COG5190
7227.FBpp0071288 COG5191
7227.FBpp0075034 COG5192
7227.FBpp0080905 COG5193
7227.FBpp0086617 COG5193
7227.FBpp0290398 COG5193
7227.FBpp0072446 COG5194
7227.FBpp0087189 COG5194
7227.FBpp0300874 COG5194
7227.FBpp0305611 COG5194
7227.FBpp0305612 COG5194
7227.FBpp0071173 COG5195
7227.FBpp0079613 COG5196
7227.FBpp0084411 COG5197
7227.FBpp0079897 COG5198
7227.FBpp0080097 COG5198
7227.FBpp0073126 COG5199
7227.FBpp0083275 COG5199
7227.FBpp0086858 COG5199
7227.FBpp0070951 COG5200
7227.FBpp0304226 COG5200
7227.FBpp0070118 COG5201
7227.FBpp0071931 COG5201
7227.FBpp0072154 COG5201
7227.FBpp0074565 COG5201
7227.FBpp0074566 COG5201
7227.FBpp0074575 COG5201
7227.FBpp0087127 COG5201
7227.FBpp0074786 COG5202
7227.FBpp0078889 COG5202
7227.FBpp0087520 COG5202
7227.FBpp0086953 COG5204
7227.FBpp0070333 COG5206
7227.FBpp0072976 COG5207
7227.FBpp0070935 COG5208
7227.FBpp0073475 COG5208
7227.FBpp0290461 COG5208
7227.FBpp0074512 COG5209
7227.FBpp0079380 COG5209
7227.FBpp0085232 COG5209
7227.FBpp0076372 COG5210
7227.FBpp0078058 COG5210
7227.FBpp0079633 COG5210
7227.FBpp0081889 COG5210
7227.FBpp0082246 COG5210
7227.FBpp0082510 COG5210
7227.FBpp0082705 COG5210
7227.FBpp0086523 COG5210
7227.FBpp0086731 COG5210
7227.FBpp0112066 COG5210
7227.FBpp0289447 COG5210
7227.FBpp0292634 COG5210
7227.FBpp0300194 COG5210
7227.FBpp0304615 COG5210
7227.FBpp0305155 COG5210
7227.FBpp0074516 COG5211
7227.FBpp0078568 COG5213
7227.FBpp0113035 COG5214
7227.FBpp0294035 COG5215
7227.FBpp0081829 COG5216
7227.FBpp0071405 COG5217
7227.FBpp0076502 COG5217
7227.FBpp0077157 COG5217
7227.FBpp0079053 COG5217
7227.FBpp0271746 COG5217
7227.FBpp0289513 COG5217
7227.FBpp0288780 COG5218
7227.FBpp0074742 COG5219
7227.FBpp0087350 COG5220
7227.FBpp0085810 COG5221
7227.FBpp0072158 COG5222
7227.FBpp0071194 COG5223
7227.FBpp0076232 COG5224
7227.FBpp0076738 COG5225
7227.FBpp0073739 COG5226
7227.FBpp0087183 COG5226
7227.FBpp0078984 COG5227
7227.FBpp0083780 COG5227
7227.FBpp0289500 COG5228
7227.FBpp0080880 COG5229
7227.FBpp0072615 COG5230
7227.FBpp0088995 COG5230
7227.FBpp0080495 COG5231
7227.FBpp0079522 COG5232
7227.FBpp0074664 COG5233
7227.FBpp0080967 COG5235
7227.FBpp0072214 COG5236
7227.FBpp0085453 COG5237
7227.FBpp0080775 COG5238
7227.FBpp0071992 COG5239
7227.FBpp0083954 COG5239
7227.FBpp0112131 COG5239
7227.FBpp0288679 COG5239
7227.FBpp0085155 COG5240
7227.FBpp0086578 COG5241
7227.FBpp0077650 COG5242
7227.FBpp0089379 COG5243
7227.FBpp0289929 COG5243
7227.FBpp0303146 COG5243
7227.FBpp0074744 COG5244
7227.FBpp0075498 COG5244
7227.FBpp0080529 COG5244
7227.FBpp0074283 COG5245
7227.FBpp0086282 COG5245
7227.FBpp0112479 COG5245
7227.FBpp0112614 COG5245
7227.FBpp0112826 COG5245
7227.FBpp0271700 COG5245
7227.FBpp0271744 COG5245
7227.FBpp0271926 COG5245
7227.FBpp0288420 COG5245
7227.FBpp0289299 COG5245
7227.FBpp0290517 COG5245
7227.FBpp0291547 COG5245
7227.FBpp0291549 COG5245
7227.FBpp0292225 COG5245
7227.FBpp0293284 COG5245
7227.FBpp0301056 COG5245
7227.FBpp0304991 COG5245
7227.FBpp0075676 COG5246
7227.FBpp0071583 COG5247
7227.FBpp0080872 COG5248
7227.FBpp0271764 COG5249
7227.FBpp0302530 COG5250
7227.FBpp0079514 COG5251
7227.FBpp0087806 COG5252
7227.FBpp0071491 COG5253
7227.FBpp0088523 COG5253
7227.FBpp0099992 COG5253
7227.FBpp0293461 COG5253
7227.FBpp0088739 COG5254
7227.FBpp0072745 COG5256
7227.FBpp0085193 COG5256
7227.FBpp0304260 COG5256
7227.FBpp0305302 COG5256
7227.FBpp0078310 COG5258
7227.FBpp0085953 COG5258
7227.FBpp0082692 COG5259
7227.FBpp0070227 COG5260
7227.FBpp0071159 COG5260
7227.FBpp0073417 COG5260
7227.FBpp0076387 COG5260
7227.FBpp0084094 COG5260
7227.FBpp0301888 COG5260
7227.FBpp0305518 COG5260
7227.FBpp0084434 COG5262
7227.FBpp0085249 COG5262
7227.FBpp0091055 COG5262
7227.FBpp0091060 COG5262
7227.FBpp0091063 COG5262
7227.FBpp0091066 COG5262
7227.FBpp0091069 COG5262
7227.FBpp0091072 COG5262
7227.FBpp0091075 COG5262
7227.FBpp0091078 COG5262
7227.FBpp0091081 COG5262
7227.FBpp0091084 COG5262
7227.FBpp0091087 COG5262
7227.FBpp0091090 COG5262
7227.FBpp0091093 COG5262
7227.FBpp0091096 COG5262
7227.FBpp0091099 COG5262
7227.FBpp0091102 COG5262
7227.FBpp0091105 COG5262
7227.FBpp0091108 COG5262
7227.FBpp0091111 COG5262
7227.FBpp0072637 COG5265
7227.FBpp0082642 COG5265
7227.FBpp0071256 COG5271
7227.FBpp0302006 COG5271
7227.FBpp0070894 COG5272
7227.FBpp0073035 COG5272
7227.FBpp0074519 COG5272
7227.FBpp0078563 COG5272
7227.FBpp0079606 COG5272
7227.FBpp0080733 COG5272
7227.FBpp0081281 COG5272
7227.FBpp0083927 COG5272
7227.FBpp0099676 COG5272
7227.FBpp0305700 COG5272
7227.FBpp0305835 COG5272
7227.FBpp0071752 COG5273
7227.FBpp0075095 COG5273
7227.FBpp0076230 COG5273
7227.FBpp0077337 COG5273
7227.FBpp0079770 COG5273
7227.FBpp0079944 COG5273
7227.FBpp0080916 COG5273
7227.FBpp0080917 COG5273
7227.FBpp0082056 COG5273
7227.FBpp0084294 COG5273
7227.FBpp0084295 COG5273
7227.FBpp0084296 COG5273
7227.FBpp0084298 COG5273
7227.FBpp0084478 COG5273
7227.FBpp0086152 COG5273
7227.FBpp0086406 COG5273
7227.FBpp0086856 COG5273
7227.FBpp0087522 COG5273
7227.FBpp0111665 COG5273
7227.FBpp0288643 COG5273
7227.FBpp0290276 COG5273
7227.FBpp0300572 COG5273
7227.FBpp0305754 COG5273
7227.FBpp0075245 COG5274
7227.FBpp0077118 COG5274
7227.FBpp0080542 COG5274
7227.FBpp0085713 COG5274
7227.FBpp0087979 COG5274
7227.FBpp0088809 COG5274
7227.FBpp0088654 COG5275
7227.FBpp0099511 COG5275
7227.FBpp0071448 COG5277
7227.FBpp0074318 COG5277
7227.FBpp0074529 COG5277
7227.FBpp0076460 COG5277
7227.FBpp0078131 COG5277
7227.FBpp0082121 COG5277
7227.FBpp0082253 COG5277
7227.FBpp0082597 COG5277
7227.FBpp0085365 COG5277
7227.FBpp0086115 COG5277
7227.FBpp0086174 COG5277
7227.FBpp0100124 COG5277
7227.FBpp0302793 COG5277
7227.FBpp0085567 COG5279
7227.FBpp0112127 COG5285
7227.FBpp0081896 COG5290
7227.FBpp0077489 COG5291
7227.FBpp0082758 COG5291
7227.FBpp0070467 COG5296
7227.FBpp0071731 COG5296
7227.FBpp0085288 COG5296
7227.FBpp0085300 COG5296
7227.FBpp0077947 COG5307
7227.FBpp0080114 COG5307
7227.FBpp0087010 COG5307
7227.FBpp0112308 COG5307
7227.FBpp0304747 COG5307
7227.FBpp0088820 COG5308
7227.FBpp0073149 COG5325
7227.FBpp0075620 COG5325
7227.FBpp0077022 COG5325
7227.FBpp0078007 COG5325
7227.FBpp0077133 COG5329
7227.FBpp0110191 COG5329
7227.FBpp0292309 COG5329
7227.FBpp0070418 COG5333
7227.FBpp0078093 COG5333
7227.FBpp0082469 COG5333
7227.FBpp0083045 COG5333
7227.FBpp0085295 COG5333
7227.FBpp0305335 COG5333
7227.FBpp0075713 COG5347
7227.FBpp0080123 COG5347
7227.FBpp0083761 COG5347
7227.FBpp0087353 COG5347
7227.FBpp0087733 COG5347
7227.FBpp0099488 COG5347
7227.FBpp0288535 COG5347
7227.FBpp0291330 COG5347
7227.FBpp0304160 COG5347
7227.FBpp0078095 COG5354
7227.FBpp0086098 COG5354
7227.FBpp0304733 COG5371
7227.FBpp0079305 COG5384
7227.FBpp0303527 COG5387
7227.FBpp0077206 COG5391
7227.FBpp0082110 COG5391
7227.FBpp0081900 COG5398
7227.FBpp0072743 COG5406
7227.FBpp0076558 COG5407
7227.FBpp0070578 COG5409
7227.FBpp0074304 COG5409
7227.FBpp0076785 COG5409
7227.FBpp0080847 COG5409
7227.FBpp0070304 COG5411
7227.FBpp0071670 COG5411
7227.FBpp0075739 COG5411
7227.FBpp0086120 COG5411
7227.FBpp0302002 COG5411
7227.FBpp0081253 COG5414
7227.FBpp0073201 COG5422
7227.FBpp0076595 COG5422
7227.FBpp0080820 COG5422
7227.FBpp0086124 COG5422
7227.FBpp0291791 COG5422
7227.FBpp0291854 COG5422
7227.FBpp0079488 COG5459
7227.FBpp0073358 COG5479
7227.FBpp0076164 COG5479
7227.FBpp0076167 COG5479
7227.FBpp0076519 COG5479
7227.FBpp0087788 COG5479
7227.FBpp0088492 COG5479
7227.FBpp0300347 COG5479
7227.FBpp0074859 COG5491
7227.FBpp0076869 COG5491
7227.FBpp0078598 COG5491
7227.FBpp0084340 COG5491
7227.FBpp0083833 COG5520
7227.FBpp0112317 COG5520
7227.FBpp0072839 COG5531
7227.FBpp0073572 COG5531
7227.FBpp0086505 COG5535
7227.FBpp0070398 COG5536
7227.FBpp0077106 COG5536
7227.FBpp0078483 COG5536
7227.FBpp0078977 COG5537
7227.FBpp0291002 COG5537
7227.FBpp0075358 COG5539
7227.FBpp0304189 COG5539
7227.FBpp0075111 COG5541
7227.FBpp0086200 COG5542
7227.FBpp0288416 COG5543
7227.FBpp0070738 COG5560
